;data;IBOVESPA fechamento diário;dia;mês;ano;variação
4053;26/10/2006;39645;26;10;2006;0,008060414971521546
4054;25/10/2006;39563;25;10;2006;-0,002068356665405502
4055;24/10/2006;39499;24;10;2006;-0,0016176730783813431
4056;23/10/2006;39227;23;10;2006;-0,0068862502848173746
4057;20/10/2006;38643;20;10;2006;-0,0148877048971372
4058;19/10/2006;38920;19;10;2006;0,007168180524286472
4059;18/10/2006;38686;18;10;2006;-0,006012332990750213
4060;17/10/2006;38898;17;10;2006;0,005480018611383919
4061;16/10/2006;39229;16;10;2006;0,008509434932387316
4062;13/10/2006;38850;13;10;2006;-0,009661220015804606
4063;11/10/2006;38322;11;10;2006;-0,013590733590733595
4064;10/10/2006;38655;10;10;2006;0,008689525598872816
4065;09/10/2006;38406;09;10;2006;-0,006441598758246014
4066;06/10/2006;37940;06;10;2006;-0,012133520804041065
4067;05/10/2006;37977;05;10;2006;0,0009752240379545807
4068;04/10/2006;37749;04;10;2006;-0,006003633778339568
4069;03/10/2006;36438;03;10;2006;-0,034729396805213364
4070;02/10/2006;37058;02;10;2006;0,017015203908008036
4071;29/09/2006;36449;29;09;2006;-0,0164336985266339
4072;28/09/2006;36486;28;09;2006;0,0010151170128123166
4073;27/09/2006;36106;27;09;2006;-0,01041495368086387
4074;26/09/2006;35819;26;09;2006;-0,007948817371074113
4075;25/09/2006;34973;25;09;2006;-0,023618749825511598
4076;22/09/2006;34799;22;09;2006;-0,004975266634260733
4077;21/09/2006;34830;21;09;2006;0,0008908301962700094
4078;20/09/2006;35197;20;09;2006;0,010536893482629983
4079;19/09/2006;35886;19;09;2006;0,019575532005568608
4080;18/09/2006;36483;18;09;2006;0,016636014044474123
4081;15/09/2006;36170;15;09;2006;-0,008579338321958119
4082;14/09/2006;36154;14;09;2006;-0,0004423555432678805
4083;13/09/2006;36550;13;09;2006;0,010953144880234467
4084;12/09/2006;36147;12;09;2006;-0,011025991792065648
4085;11/09/2006;35772;11;09;2006;-0,01037430492157021
4086;08/09/2006;36558;08;09;2006;0,021972492452197345
4087;06/09/2006;36710;06;09;2006;0,004157776683626047
4088;05/09/2006;37368;05;09;2006;0,01792427131571772
4089;04/09/2006;37693;04;09;2006;0,008697281096124998
4090;01/09/2006;37329;01;09;2006;-0,00965696548430739
4091;31/08/2006;36232;31;08;2006;-0,029387339601918083
4092;30/08/2006;36313;30;08;2006;0,002235592846102863
4093;29/08/2006;36304;29;08;2006;-0,00024784512433562167
4094;28/08/2006;36375;28;08;2006;0,0019557073600704467
4095;25/08/2006;35958;25;08;2006;-0,011463917525773248
4096;24/08/2006;35797;24;08;2006;-0,00447744590911614
4097;23/08/2006;35512;23;08;2006;-0,00796156102466683
4098;22/08/2006;36678;22;08;2006;0,03283397161522861
4099;21/08/2006;37161;21;08;2006;0,013168656960575786
4100;18/08/2006;37552;18;08;2006;0,010521783590323297
4101;17/08/2006;37559;17;08;2006;0,00018640818065618348
4102;16/08/2006;37678;16;08;2006;0,0031683484650815164
4103;15/08/2006;37296;15;08;2006;-0,010138542385476956
4104;14/08/2006;36557;14;08;2006;-0,0198144573144573
4105;11/08/2006;36944;11;08;2006;0,01058620783981179
4106;10/08/2006;37354;10;08;2006;0,011097877869207462
4107;09/08/2006;37255;09;08;2006;-0,002650318573646726
4108;08/08/2006;37600;08;08;2006;0,00926050194604744
4109;07/08/2006;37698;07;08;2006;0,0026063829787235093
4110;04/08/2006;37848;04;08;2006;0,003978990927900661
4111;03/08/2006;37451;03;08;2006;-0,01048932572394845
4112;02/08/2006;37288;02;08;2006;-0,004352353742223203
4113;01/08/2006;36839;01;08;2006;-0,012041407423299733
4114;31/07/2006;37077;31;07;2006;0,006460544531610601
4115;28/07/2006;37381;28;07;2006;0,008199153113790159
4116;27/07/2006;36888;27;07;2006;-0,013188518231186941
4117;26/07/2006;36594;26;07;2006;-0,007970071567989567
4118;25/07/2006;36681;25;07;2006;0,0023774389244137772
4119;24/07/2006;36224;24;07;2006;-0,012458766118699005
4120;21/07/2006;35510;21;07;2006;-0,019710689045936425
4121;20/07/2006;35847;20;07;2006;0,009490284426922013
4122;19/07/2006;36785;19;07;2006;0,026166764303847012
4123;18/07/2006;35130;18;07;2006;-0,044991164876987955
4124;17/07/2006;34866;17;07;2006;-0,0075149444918872765
4125;14/07/2006;35350;14;07;2006;0,013881718579705105
4126;13/07/2006;35354;13;07;2006;0,00011315417256008153
4127;12/07/2006;36230;12;07;2006;0,02477796006109645
4128;11/07/2006;36554;11;07;2006;0,008942865028981561
4129;10/07/2006;36141;10;07;2006;-0,011298353121409477
4130;07/07/2006;36102;07;07;2006;-0,0010791068315763042
4131;06/07/2006;36533;06;07;2006;0,011938396764722192
4132;05/07/2006;36378;05;07;2006;-0,004242739441053245
4133;04/07/2006;37367;04;07;2006;0,027186761229314405
4134;03/07/2006;37357;03;07;2006;-0,0002676158107420834
4135;30/06/2006;36631;30;06;2006;-0,019434108734641464
4136;29/06/2006;36487;29;06;2006;-0,0039310966121590685
4137;28/06/2006;34835;28;06;2006;-0,045276399813632295
4138;27/06/2006;34376;27;06;2006;-0,013176403042916562
4139;26/06/2006;34631;26;06;2006;0,0074179660228066435
4140;23/06/2006;34661;23;06;2006;0,0008662758799919956
4141;22/06/2006;34317;22;06;2006;-0,009924699229681755
4142;21/06/2006;34547;21;06;2006;0,006702217559809931
4143;20/06/2006;33632;20;06;2006;-0,026485657220598036
4144;19/06/2006;33897;19;06;2006;0,007879400570884876
4145;16/06/2006;34399;16;06;2006;0,014809570168451414
4146;14/06/2006;32941;14;06;2006;-0,042384953050960794
4147;13/06/2006;32848;13;06;2006;-0,0028232294101575572
4148;12/06/2006;33555;12;06;2006;0,02152338041889923
4149;09/06/2006;35075;09;06;2006;0,045298763224556726
4150;08/06/2006;35438;08;06;2006;0,010349251603706255
4151;07/06/2006;35264;07;06;2006;-0,004909983633387904
4152;06/06/2006;36558;06;06;2006;0,03669464609800355
4153;05/06/2006;36740;05;06;2006;0,0049783905027627195
4154;02/06/2006;37942;02;06;2006;0,032716385410996196
4155;01/06/2006;37748;01;06;2006;-0,005113067313267661
4156;31/05/2006;36530;31;05;2006;-0,032266610151531205
4157;30/05/2006;36413;30;05;2006;-0,003202846975088991
4158;29/05/2006;38145;29;05;2006;0,04756542992887147
4159;26/05/2006;38630;26;05;2006;0,012714641499541157
4160;25/05/2006;37569;25;05;2006;-0,027465700232979562
4161;24/05/2006;35792;24;05;2006;-0,04729963533764536
4162;23/05/2006;36110;23;05;2006;0,008884666964684929
4163;22/05/2006;36497;22;05;2006;0,010717252838548852
4164;19/05/2006;37733;19;05;2006;0,03386579718881011
4165;18/05/2006;37807;18;05;2006;0,0019611480666790193
4166;17/05/2006;38291;17;05;2006;0,012801862089031113
4167;16/05/2006;39416;16;05;2006;0,02938027212660943
4168;15/05/2006;39271;15;05;2006;-0,0036787091536432115
4169;12/05/2006;40212;12;05;2006;0,0239617020193017
4170;11/05/2006;40847;11;05;2006;0,01579130607778767
4171;10/05/2006;41752;10;05;2006;0,022155849878816136
4172;09/05/2006;41979;09;05;2006;0,005436865299865978
4173;08/05/2006;41515;08;05;2006;-0,01105314562042925
4174;05/05/2006;41417;05;05;2006;-0,002360592556907126
4175;04/05/2006;40976;04;05;2006;-0,010647801627351128
4176;03/05/2006;40920;03;05;2006;-0,001366653650917593
4177;02/05/2006;41017;02;05;2006;0,0023704789833822737
4178;28/04/2006;40363;28;04;2006;-0,01594460833313016
4179;27/04/2006;39751;27;04;2006;-0,01516240120902812
4180;26/04/2006;40410;26;04;2006;0,016578199290583795
4181;25/04/2006;39738;25;04;2006;-0,01662954714179654
4182;24/04/2006;39751;24;04;2006;0,0003271427852433728
4183;20/04/2006;39775;20;04;2006;0,0006037583960152304
4184;19/04/2006;39938;19;04;2006;0,004098051539912051
4185;18/04/2006;39572;18;04;2006;-0,009164204517001395
4186;17/04/2006;38462;17;04;2006;-0,02805013646012333
4187;13/04/2006;38082;13;04;2006;-0,009879881441422711
4188;12/04/2006;38427;12;04;2006;0,009059398140853991
4189;11/04/2006;37901;11;04;2006;-0,013688292086293519
4190;10/04/2006;38475;10;04;2006;0,015144719136698237
4191;07/04/2006;38926;07;04;2006;0,011721897335932319
4192;06/04/2006;39285;06;04;2006;0,009222627549709816
4193;05/04/2006;39053;05;04;2006;-0,005905561919307578
4194;04/04/2006;38802;04;04;2006;-0,006427163086062504
4195;03/04/2006;38717;03;04;2006;-0,0021906087315086697
4196;31/03/2006;37952;31;03;2006;-0,019758762300798094
4197;30/03/2006;37777;30;03;2006;-0,0046110876897133
4198;29/03/2006;37492;29;03;2006;-0,007544272970325894
4199;28/03/2006;36682;28;03;2006;-0,021604608983249785
4200;27/03/2006;37641;27;03;2006;0,026143612671064798
4201;24/03/2006;37577;24;03;2006;-0,001700273637788574
4202;23/03/2006;37474;23;03;2006;-0,002741038401149587
4203;22/03/2006;37851;22;03;2006;0,01006030848054662
4204;21/03/2006;37398;21;03;2006;-0,011967979709915144
4205;20/03/2006;38204;20;03;2006;0,021551954649981386
4206;17/03/2006;38049;17;03;2006;-0,004057166788817956
4207;16/03/2006;38157;16;03;2006;0,0028384451628162832
4208;15/03/2006;38244;15;03;2006;0,0022800534633224956
4209;14/03/2006;37541;14;03;2006;-0,01838196841334594
4210;13/03/2006;36793;13;03;2006;-0,019924882128872445
4211;10/03/2006;36891;10;03;2006;0,002663550131818626
4212;09/03/2006;36312;09;03;2006;-0,015694884931284014
4213;08/03/2006;37289;08;03;2006;0,02690570610266585
4214;07/03/2006;37423;07;03;2006;0,003593553058542698
4215;06/03/2006;38354;06;03;2006;0,024877748977901293
4216;03/03/2006;39240;03;03;2006;0,02310058924753622
4217;02/03/2006;39126;02;03;2006;-0,002905198776758433
4218;01/03/2006;39178;01;03;2006;0,0013290395133671584
4219;24/02/2006;38610;24;02;2006;-0,014497932513145129
4220;23/02/2006;38405;23;02;2006;-0,005309505309505358
4221;22/02/2006;38246;22;02;2006;-0,004140085926311654
4222;21/02/2006;38166;21;02;2006;-0,0020917220101448475
4223;20/02/2006;38539;20;02;2006;0,009773096473300935
4224;17/02/2006;38422;17;02;2006;-0,003035885726147547
4225;16/02/2006;38256;16;02;2006;-0,004320441413773413
4226;15/02/2006;37239;15;02;2006;-0,0265840652446675
4227;14/02/2006;36627;14;02;2006;-0,01643438330782243
4228;13/02/2006;36114;13;02;2006;-0,014006061102465384
4229;10/02/2006;36975;10;02;2006;0,023841169629506664
4230;09/02/2006;36882;09;02;2006;-0,002515212981744397
4231;08/02/2006;36499;08;02;2006;-0,010384469388861728
4232;07/02/2006;36562;07;02;2006;0,0017260746869778298
4233;06/02/2006;37321;06;02;2006;0,020759258246266565
4234;03/02/2006;37262;03;02;2006;-0,0015808793976581637
4235;02/02/2006;37304;02;02;2006;0,0011271536686168204
4236;01/02/2006;38485;01;02;2006;0,03165880334548565
4237;31/01/2006;38383;31;01;2006;-0,00265038326620759
4238;30/01/2006;38242;30;01;2006;-0,0036735012896333963
4239;27/01/2006;37822;27;01;2006;-0,010982689189895978
4240;26/01/2006;38014;26;01;2006;0,0050764105547036475
4241;24/01/2006;37400;24;01;2006;-0,01615194402062403
4242;23/01/2006;36632;23;01;2006;-0,020534759358288746
4243;20/01/2006;36695;20;01;2006;0,0017198078183009446
4244;19/01/2006;36858;19;01;2006;0,0044420220738519145
4245;18/01/2006;35805;18;01;2006;-0,028569103044115307
4246;17/01/2006;36119;17;01;2006;0,008769724898757048
4247;16/01/2006;36534;16;01;2006;0,011489797613444486
4248;13/01/2006;35897;13;01;2006;-0,01743581321508736
4249;12/01/2006;35779;12;01;2006;-0,0032871827729337166
4250;11/01/2006;35952;11;01;2006;0,004835238547751475
4251;10/01/2006;35049;10;01;2006;-0,025116822429906538
4252;09/01/2006;35337;09;01;2006;0,008217067534023847
4253;06/01/2006;35475;06;01;2006;0,0039052551150351444
4254;05/01/2006;34936;05;01;2006;-0,015193798449612439
4255;04/01/2006;35002;04;01;2006;0,0018891687657429657
4256;03/01/2006;34541;03;01;2006;-0,013170675961373668
4257;02/01/2006;33507;02;01;2006;-0,029935439043455636
4258;29/12/2005;33456;29;12;2005;-0,0015220700152207556
4259;28/12/2005;33138;28;12;2005;-0,009505021520803458
4260;27/12/2005;33371;27;12;2005;0,0070312028486934075
4261;26/12/2005;33298;26;12;2005;-0,0021875280932546204
4262;23/12/2005;33331;23;12;2005;0,0009910505135444225
4263;22/12/2005;33513;22;12;2005;0,005460382226755822
4264;21/12/2005;33517;21;12;2005;0,00011935666756190955
4265;20/12/2005;33067;20;12;2005;-0,013426022615389166
4266;19/12/2005;33005;19;12;2005;-0,0018749810989808768
4267;16/12/2005;33292;16;12;2005;0,008695652173912993
4268;15/12/2005;33193;15;12;2005;-0,0029736873723417157
4269;14/12/2005;33629;14;12;2005;0,013135299611363838
4270;13/12/2005;33420;13;12;2005;-0,006214874067025478
4271;12/12/2005;32971;12;12;2005;-0,013435068821065266
4272;09/12/2005;32922;09;12;2005;-0,0014861544994085873
4273;08/12/2005;32480;08;12;2005;-0,013425672802381383
4274;07/12/2005;32757;07;12;2005;0,008528325123152714
4275;06/12/2005;33223;06;12;2005;0,014225966968892223
4276;05/12/2005;32701;05;12;2005;-0,015712006742317097
4277;02/12/2005;32832;02;12;2005;0,004005993700498367
4278;01/12/2005;32617;01;12;2005;-0,006548489278752401
4279;30/11/2005;31917;30;11;2005;-0,021461201214090786
4280;29/11/2005;31652;29;11;2005;-0,008302785349500241
4281;28/11/2005;31358;28;11;2005;-0,0092885125742449
4282;25/11/2005;31920;25;11;2005;0,017922061355953867
4283;24/11/2005;31945;24;11;2005;0,0007832080200500524
4284;23/11/2005;31943;23;11;2005;-6,26076068241943e-05
4285;22/11/2005;31489;22;11;2005;-0,014212816579532328
4286;21/11/2005;31110;21;11;2005;-0,012035949061577011
4287;18/11/2005;31102;18;11;2005;-0,0002571520411442929
4288;17/11/2005;31087;17;11;2005;-0,0004822840974857412
4289;16/11/2005;30482;16;11;2005;-0,019461511242641616
4290;14/11/2005;30219;14;11;2005;-0,008628042779345146
4291;11/11/2005;30511;11;11;2005;0,009662794930341834
4292;10/11/2005;30725;10;11;2005;0,007013863852381119
4293;09/11/2005;30666;09;11;2005;-0,001920260374288052
4294;08/11/2005;30971;08;11;2005;0,009945868388443246
4295;07/11/2005;30952;07;11;2005;-0,0006134771237609193
4296;04/11/2005;30888;04;11;2005;-0,002067717756526255
4297;03/11/2005;31100;03;11;2005;0,006863506863506785
4298;01/11/2005;30900;01;11;2005;-0,006430868167202619
4299;31/10/2005;30194;31;10;2005;-0,02284789644012941
4300;28/10/2005;29318;28;10;2005;-0,029012386566867554
4301;27/10/2005;29133;27;10;2005;-0,006310116651886188
4302;26/10/2005;29730;26;10;2005;0,02049222531150252
4303;25/10/2005;29498;25;10;2005;-0,0078035654221325634
4304;24/10/2005;29835;24;10;2005;0,011424503356159743
4305;21/10/2005;29176;21;10;2005;-0,022088151499916164
4306;20/10/2005;28344;20;10;2005;-0,02851658897724152
4307;19/10/2005;29297;19;10;2005;0,033622636184024834
4308;18/10/2005;29068;18;10;2005;-0,007816499982933434
4309;17/10/2005;30242;17;10;2005;0,040388055593780114
4310;14/10/2005;29770;14;10;2005;-0,015607433370808832
4311;13/10/2005;29880;13;10;2005;0,00369499496137049
4312;11/10/2005;30614;11;10;2005;0,024564926372155238
4313;10/10/2005;30277;10;10;2005;-0,011008035539295746
4314;07/10/2005;29973;07;10;2005;-0,010040624896786365
4315;06/10/2005;29227;06;10;2005;-0,024889066826810802
4316;05/10/2005;30164;05;10;2005;0,03205939713278827
4317;04/10/2005;31284;04;10;2005;0,037130354064447646
4318;03/10/2005;31856;03;10;2005;0,0182841068917019
4319;30/09/2005;31584;30;09;2005;-0,008538422903063836
4320;29/09/2005;31209;29;09;2005;-0,01187310030395139
4321;28/09/2005;31317;28;09;2005;0,0034605402287801734
4322;27/09/2005;30875;27;09;2005;-0,01411374014113742
4323;26/09/2005;31141;26;09;2005;0,008615384615384691
4324;23/09/2005;31294;23;09;2005;0,004913137021932412
4325;22/09/2005;30678;22;09;2005;-0,019684284527385465
4326;21/09/2005;30837;21;09;2005;0,005182867201251717
4327;20/09/2005;30059;20;09;2005;-0,025229432175633115
4328;19/09/2005;30076;19;09;2005;0,0005655544096609955
4329;16/09/2005;29816;16;09;2005;-0,008644766591302089
4330;15/09/2005;29366;15;09;2005;-0,015092567748859698
4331;14/09/2005;29050;14;09;2005;-0,01076074371722402
4332;13/09/2005;28873;13;09;2005;-0,006092943201376988
4333;12/09/2005;29086;12;09;2005;0,00737713434696774
4334;09/09/2005;29308;09;09;2005;0,007632537990786004
4335;08/09/2005;28828;08;09;2005;-0,016377780810700182
4336;06/09/2005;28855;06;09;2005;0,0009365894269459663
4337;05/09/2005;28522;05;09;2005;-0,011540460925316243
4338;02/09/2005;28319;02;09;2005;-0,007117312951405941
4339;01/09/2005;27962;01;09;2005;-0,012606377343832742
4340;31/08/2005;28045;31;08;2005;0,002968314140619377
4341;30/08/2005;27604;30;08;2005;-0,015724728115528608
4342;29/08/2005;27385;29;08;2005;-0,007933632806839563
4343;26/08/2005;27095;26;08;2005;-0,010589738908161395
4344;25/08/2005;27402;25;08;2005;0,011330503782985835
4345;24/08/2005;26712;24;08;2005;-0,025180643748631493
4346;23/08/2005;26769;23;08;2005;0,002133872416891336
4347;22/08/2005;27261;22;08;2005;0,018379468788524145
4348;19/08/2005;26644;19;08;2005;-0,022633065551520448
4349;18/08/2005;26900;18;08;2005;0,009608166941900587
4350;17/08/2005;27416;17;08;2005;0,01918215613382901
4351;16/08/2005;27080;16;08;2005;-0,012255617157864052
4352;15/08/2005;27375;15;08;2005;0,010893648449039839
4353;12/08/2005;26951;12;08;2005;-0,01548858447488588
4354;11/08/2005;26633;11;08;2005;-0,011799191124633568
4355;10/08/2005;27117;10;08;2005;0,018172943340967862
4356;09/08/2005;27291;09;08;2005;0,0064166390087398995
4357;08/08/2005;26711;08;08;2005;-0,021252427540214724
4358;05/08/2005;26518;05;08;2005;-0,007225487626820404
4359;04/08/2005;26470;04;08;2005;-0,001810091258767632
4360;03/08/2005;26714;03;08;2005;0,009217982621836152
4361;02/08/2005;26789;02;08;2005;0,0028075166579322186
4362;01/08/2005;26298;01;08;2005;-0,018328418380678668
4363;29/07/2005;26042;29;07;2005;-0,009734580576469698
4364;28/07/2005;26068;28;07;2005;0,000998387220643604
4365;27/07/2005;25338;27;07;2005;-0,028003682676078
4366;26/07/2005;24868;26;07;2005;-0,01854921461835979
4367;25/07/2005;24531;25;07;2005;-0,013551552195592675
4368;22/07/2005;25391;22;07;2005;0,03505768211650562
4369;21/07/2005;25842;21;07;2005;0,017762199204442553
4370;20/07/2005;25705;20;07;2005;-0,005301447256404357
4371;19/07/2005;25271;19;07;2005;-0,01688387473254227
4372;18/07/2005;25321;18;07;2005;0,0019785524909976537
4373;15/07/2005;25222;15;07;2005;-0,003909798191224723
4374;14/07/2005;25920;14;07;2005;0,027674252636587182
4375;13/07/2005;25856;13;07;2005;-0,0024691358024691024
4376;12/07/2005;25536;12;07;2005;-0,012376237623762387
4377;11/07/2005;25016;11;07;2005;-0,02036340852130325
4378;08/07/2005;24423;08;07;2005;-0,023704828909497877
4379;07/07/2005;24450;07;07;2005;0,0011055152929615453
4380;06/07/2005;24517;06;07;2005;0,002740286298568595
4381;05/07/2005;24675;05;07;2005;0,006444507892482854
4382;04/07/2005;25045;04;07;2005;0,014994934143870209
4383;01/07/2005;25311;01;07;2005;0,010620882411658927
4384;30/06/2005;25051;30;06;2005;-0,010272213662044116
4385;29/06/2005;25126;29;06;2005;0,002993892459382863
4386;28/06/2005;25261;28;06;2005;0,005372920480776866
4387;27/06/2005;25226;27;06;2005;-0,0013855350144491574
4388;24/06/2005;24917;24;06;2005;-0,012249266629667854
4389;23/06/2005;24816;23;06;2005;-0,004053457478829681
4390;22/06/2005;25678;22;06;2005;0,03473565441650539
4391;21/06/2005;25722;21;06;2005;0,001713529091050603
4392;20/06/2005;26046;20;06;2005;0,01259622113365988
4393;17/06/2005;26093;17;06;2005;0,0018044997312447464
4394;16/06/2005;25751;16;06;2005;-0,01310696355344343
4395;15/06/2005;25481;15;06;2005;-0,010485029707584137
4396;14/06/2005;25744;14;06;2005;0,010321415956987545
4397;13/06/2005;24902;13;06;2005;-0,0327066500932256
4398;10/06/2005;24951;10;06;2005;0,001967713436671792
4399;09/06/2005;24484;09;06;2005;-0,01871668470201593
4400;08/06/2005;24702;08;06;2005;0,008903773893154776
4401;07/06/2005;25026;07;06;2005;0,01311634685450569
4402;06/06/2005;25556;06;06;2005;0,02117797490609763
4403;03/06/2005;26366;03;06;2005;0,03169510095476591
4404;02/06/2005;26640;02;06;2005;0,010392171736327116
4405;01/06/2005;25949;01;06;2005;-0,02593843843843846
4406;31/05/2005;25207;31;05;2005;-0,028594550849743716
4407;30/05/2005;25424;30;05;2005;0,008608719800055509
4408;27/05/2005;25255;27;05;2005;-0,006647262429200773
4409;25/05/2005;24478;25;05;2005;-0,03076618491387839
4410;24/05/2005;24545;24;05;2005;0,00273715172808231
4411;23/05/2005;24215;23;05;2005;-0,013444693420248566
4412;20/05/2005;24522;20;05;2005;0,012678092091678694
4413;19/05/2005;24829;19;05;2005;0,012519370361308235
4414;18/05/2005;24898;18;05;2005;0,0027790084175762786
4415;17/05/2005;24413;17;05;2005;-0,019479476263153717
4416;16/05/2005;24379;16;05;2005;-0,0013927006103305883
4417;13/05/2005;23887;13;05;2005;-0,020181303580950827
4418;12/05/2005;24117;12;05;2005;0,009628668313308442
4419;11/05/2005;24699;11;05;2005;0,024132354770493913
4420;10/05/2005;24763;10;05;2005;0,002591198024211483
4421;09/05/2005;25465;09;05;2005;0,028348746113152634
4422;06/05/2005;25589;06;05;2005;0,0048694286275279275
4423;05/05/2005;25436;05;05;2005;-0,005979131658134351
4424;04/05/2005;25474;04;05;2005;0,0014939455889291242
4425;03/05/2005;24716;03;05;2005;-0,029755829473188333
4426;02/05/2005;24705;02;05;2005;-0,0004450558342773414
4427;29/04/2005;24844;29;04;2005;0,005626391418741106
4428;28/04/2005;24440;28;04;2005;-0,01626147158267588
4429;27/04/2005;25242;27;04;2005;0,03281505728314249
4430;26/04/2005;25305;26;04;2005;0,0024958402662229595
4431;25/04/2005;25232;25;04;2005;-0,00288480537443192
4432;22/04/2005;24767;22;04;2005;-0,0184289790741915
4433;20/04/2005;25062;20;04;2005;0,01191101061896882
4434;19/04/2005;25566;19;04;2005;0,02011012688532432
4435;18/04/2005;24877;18;04;2005;-0,026949855276539147
4436;15/04/2005;24656;15;04;2005;-0,00888370784258552
4437;14/04/2005;24984;14;04;2005;0,013303049967553493
4438;13/04/2005;26066;13;04;2005;0,043307716938840946
4439;12/04/2005;26206;12;04;2005;0,005370981355021787
4440;11/04/2005;25900;11;04;2005;-0,011676715256048187
4441;08/04/2005;25885;08;04;2005;-0,0005791505791505891
4442;07/04/2005;26308;07;04;2005;0,016341510527332348
4443;06/04/2005;25695;06;04;2005;-0,0233008970655314
4444;05/04/2005;26038;05;04;2005;0,01334890056431215
4445;04/04/2005;26407;04;04;2005;0,014171595360626732
4446;01/04/2005;26774;01;04;2005;0,013897830120801258
4447;31/03/2005;26611;31;03;2005;-0,006087995816837277
4448;30/03/2005;26470;30;03;2005;-0,005298560745556347
4449;29/03/2005;25842;29;03;2005;-0,023724971666037042
4450;28/03/2005;26257;28;03;2005;0,016059128550421686
4451;24/03/2005;26702;24;03;2005;0,016947861522641494
4452;23/03/2005;26248;23;03;2005;-0,017002471724964385
4453;22/03/2005;26618;22;03;2005;0,014096312099969532
4454;21/03/2005;27411;21;03;2005;0,029791870163047518
4455;18/03/2005;27593;18;03;2005;0,006639670205391912
4456;17/03/2005;28086;17;03;2005;0,01786685028811652
4457;16/03/2005;27827;16;03;2005;-0,009221676279997149
4458;15/03/2005;27588;15;03;2005;-0,008588780680633956
4459;14/03/2005;28099;14;03;2005;0,01852254603450776
4460;11/03/2005;28075;11;03;2005;-0,0008541229225239588
4461;10/03/2005;28567;10;03;2005;0,01752448797862871
4462;09/03/2005;28514;09;03;2005;-0,0018552875695733162
4463;08/03/2005;29021;08;03;2005;0,017780739285964797
4464;07/03/2005;29455;07;03;2005;0,014954687984563009
4465;04/03/2005;29197;04;03;2005;-0,008759124087591275
4466;03/03/2005;28668;03;03;2005;-0,018118299825324535
4467;02/03/2005;28200;02;03;2005;-0,016324822101297598
4468;01/03/2005;27730;01;03;2005;-0,01666666666666672
4469;28/02/2005;28139;28;02;2005;0,014749368914533045
4470;25/02/2005;28425;25;02;2005;0,01016382956039652
4471;24/02/2005;28436;24;02;2005;0,0003869832893579339
4472;23/02/2005;27198;23;02;2005;-0,043536362357574854
4473;22/02/2005;26740;22;02;2005;-0,01683947349069781
4474;21/02/2005;26853;21;02;2005;0,004225878833208574
4475;18/02/2005;26756;18;02;2005;-0,0036122593378765666
4476;17/02/2005;27091;17;02;2005;0,012520556136941252
4477;16/02/2005;26384;16;02;2005;-0,026097227861651473
4478;15/02/2005;26610;15;02;2005;0,008565797453001789
4479;14/02/2005;26532;14;02;2005;-0,0029312288613303483
4480;11/02/2005;26671;11;02;2005;0,005238956731494104
4481;10/02/2005;26416;10;02;2005;-0,009560946346218735
4482;09/02/2005;26314;09;02;2005;-0,0038612961841307802
4483;04/02/2005;25732;04;02;2005;-0,022117503990271348
4484;03/02/2005;24874;03;02;2005;-0,0333436965645888
4485;02/02/2005;24605;02;02;2005;-0,010814505105732897
4486;01/02/2005;24149;01;02;2005;-0,018532818532818518
4487;31/01/2005;24351;31;01;2005;0,008364735599817763
4488;28/01/2005;23968;28;01;2005;-0,0157283068457148
4489;27/01/2005;24030;27;01;2005;0,002586782376502006
4490;26/01/2005;24530;26;01;2005;0,020807324178110598
4491;24/01/2005;24198;24;01;2005;-0,01353444761516509
4492;21/01/2005;23818;21;01;2005;-0,015703777171667044
4493;20/01/2005;23610;20;01;2005;-0,008732891090771688
4494;19/01/2005;24271;19;01;2005;0,02799661160525191
4495;18/01/2005;24089;18;01;2005;-0,007498660953401126
4496;17/01/2005;24515;17;01;2005;0,017684420274814316
4497;14/01/2005;24924;14;01;2005;0,01668366306343061
4498;13/01/2005;24806;13;01;2005;-0,004734392553362277
4499;12/01/2005;24510;12;01;2005;-0,011932596952350272
4500;11/01/2005;24370;11;01;2005;-0,005711954304365552
4501;10/01/2005;24292;10;01;2005;-0,00320065654493229
4502;07/01/2005;24747;07;01;2005;0,018730446237444465
4503;06/01/2005;24367;06;01;2005;-0,015355396613730976
4504;05/01/2005;24692;05;01;2005;0,01333771083842894
4505;04/01/2005;24848;04;01;2005;0,0063178357362707604
4506;03/01/2005;25722;03;01;2005;0,035173857050869284
4507;30/12/2004;26196;30;12;2004;0,018427804991835828
4508;29/12/2004;26161;29;12;2004;-0,0013360818445564693
4509;28/12/2004;26117;28;12;2004;-0,0016818928940025568
4510;27/12/2004;25937;27;12;2004;-0,006892062641191576
4511;24/12/2004;25878;24;12;2004;-0,0022747426456413145
4512;23/12/2004;25878;23;12;2004;0,0
4513;22/12/2004;25723;22;12;2004;-0,005989643712806192
4514;21/12/2004;25890;21;12;2004;0,006492244294988847
4515;20/12/2004;25537;20;12;2004;-0,013634607956740097
4516;17/12/2004;25659;17;12;2004;0,004777381838117156
4517;16/12/2004;25831;16;12;2004;0,006703300986008909
4518;15/12/2004;25576;15;12;2004;-0,00987185939375168
4519;14/12/2004;25563;14;12;2004;-0,00050828902095712
4520;13/12/2004;25225;13;12;2004;-0,013222235261901916
4521;10/12/2004;24933;10;12;2004;-0,011575817641228947
4522;09/12/2004;24526;09;12;2004;-0,01632374764368505
